PRODUCT_ID,PRODUCT_NAME,PRODUCT_PRICE,CURRENCY,STORE_NAME,IMAGE_URL,PRODUCT_LINK
672,Freshly Tender Stem Broccoli - 200g,189,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/09/Greenspoon-Kenya-Tenderstem-Broccoli.jpg,https://greenspoon.co.ke/product/evergreen-fresh-sweet-stem-broccoli-200g/
673,Freshly Box: 4.5Kg - 5Kgs of Export Quality Vegetables!,,,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2019/01/Greenspoon-Freshly-Box.jpg,https://greenspoon.co.ke/product/freshly-box-4-5-5kgs-of-export-quality-vegetables-weekly-thursday-delivery/
674,Farm Fresh (AAA) Bunched Rosemary - 50g,69,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2019/12/Greenspoon-Kenya-Bunched-Rosemary.jpg,https://greenspoon.co.ke/product/rosemary-50g/
675,Farm Fresh ( AAA) Baby Corn - 125g,89,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-Kenya-Baby-Corn.jpg,https://greenspoon.co.ke/product/baby-corn-125g/
676,Farm Fresh (AAA) Traffic Light Capsicums - Pack,349,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Kenya-Farm-Fresh-AAA-Traffic-Light-Capsicums-Pack.jpg,https://greenspoon.co.ke/product/farm-fresh-aaa-traffic-light-capsicums-pack/
677,Farm Fresh (AAA) Baby Carrots - 500g,79,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/07/Greenspoon-Kenya-Baby-Carrots-Sunripe.jpg,https://greenspoon.co.ke/product/farm-fresh-aaa-baby-carrots-500g/
678,Farm Fresh (AAA) Green Capsicum- 250g,59,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/08/Greenspoon-Green-Bell-Peppers.jpg,https://greenspoon.co.ke/product/farm-fresh-aaa-green-capsicum-250g/
679,Farm Fresh (AAA) Bunched Parsley - 100g,69,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/12/Greenspoon-Kenya-Parsley.jpg,https://greenspoon.co.ke/product/parsley-100g/
680,Farm Fresh (AAA) Bunched Basil - 100g,69,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-1241.jpg,https://greenspoon.co.ke/product/basil-50g/
681,Farm Fresh (AAA) Bunched Mint - 100g,69,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-AAA-Mint.jpg,https://greenspoon.co.ke/product/mint-50g/
682,Kagira Ridge Farm Organic  Local Avocado - Per Pc,119,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/07/Greenspoon-Kenya-Exposia-Limited-Local-Avocado-1Kg.jpg,https://greenspoon.co.ke/product/kagira-ridge-farm-organic-local-avocado-per-pc/
683,Farmer Purity Organic Red Radish -250g,49,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/03/Greenspoon-Kenya-Red-Radish.jpg,https://greenspoon.co.ke/product/farmer-purity-organic-red-radish-250g/
684,Farmer Purity Organic Curly Kales - Bunch approx 500gms,39,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-Kales-Sukuma-Wiki-Mlango-Farm-1.jpg,https://greenspoon.co.ke/product/farmerpurity-organic-curly-kales-bunch/
685,Farmer Purity Organic Salad Onions - bunch,149,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/04/Greenspoon-Salad-Onions.jpg,https://greenspoon.co.ke/product/farmerpurity-organic-salad-onions-bunch/
686,Greens Leaf Spinach Portions (Frozen) - 450g,329,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/11/Greenspoon-Frozen-spinach-portion-3897.jpg,https://greenspoon.co.ke/product/greens-leaf-spinach-portions-frozen-450g/
687,ForestFoods Rocket Salad Mix Bag,298,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/10/Greenspoon-Forest-Foods-Rocket-Salad-Mix-Bag.jpg,https://greenspoon.co.ke/product/forest-foods-rocket-salad-mix-bag/
688,Farmer Hannah Chinese Cabbage per Head,239,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2023/06/Greenspoon-Kenya-Farmer-Hannah-Chinese-Cabbage-Approx.2.5kg-3kg.jpg,https://greenspoon.co.ke/product/farmer-hannah-chinese-cabbage-per-head/
689,Leo's Artichokes - 370g,798,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Leo_s-Pickled-Artichokes.jpg,https://greenspoon.co.ke/product/leos-artichokes-370g/
690,Farmer Hannah Celery Bunch,159,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/09/Greenspoon-Celery-Mlango-Farm.jpg,https://greenspoon.co.ke/product/farmer-hannah-celery-bunch/
691,Nanyuki Brussel Sprouts - Approx. 200g (Limited Supply),398,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2021/11/Greenspoon-Kenya-Brussel-Sprouts.jpg,https://greenspoon.co.ke/product/nanyuki-brussel-sprouts-200g-punnet/
692,Evergreen Fresh Fine Green Beans - 250g,98,KShs,GreenspoonGO,https://greenspoon.co.ke/wp-content/uploads/2022/03/Greenspoon-Kenya-French-Beans.jpg,https://greenspoon.co.ke/product/evergreen-fresh-fine-green-beans-250g/
693,Methi,20,KES,Naivas,https://naivas.online/103773-home_default/methi.jpg,https://naivas.online/vegetables/methi
694,Dhania Bunch,20,KES,Naivas,https://naivas.online/95722-home_default/fresh-dhania-bunch.jpg,https://naivas.online/vegetables/fresh-dhania-bunch
695,Kahururah Bunch,25,KES,Naivas,https://naivas.online/95704-home_default/kahururah-bunch.jpg,https://naivas.online/vegetables/kahururah-bunch
696,Soro Bunch,35,KES,Naivas,https://naivas.online/96470-home_default/soro-bunch.jpg,https://naivas.online/vegetables/soro-bunch
697,Terere Bunch,35,KES,Naivas,https://naivas.online/95706-home_default/terere-bunch.jpg,https://naivas.online/vegetables/terere-bunch
698,Saghet Bunch,35,KES,Naivas,https://naivas.online/95710-home_default/saghet-bunch.jpg,https://naivas.online/vegetables/saghet-bunch
699,Mrenda,35,KES,Naivas,https://naivas.online/95724-home_default/mrenda.jpg,https://naivas.online/vegetables/mrenda
700,Managu Bunch,35,KES,Naivas,https://naivas.online/95721-home_default/managu-bunch.jpg,https://naivas.online/vegetables/managu-bunch
701,Kunde Bunch,35,KES,Naivas,https://naivas.online/95560-home_default/kunde-bunch.jpg,https://naivas.online/vegetables/kunde-bunch
702,Spinach Bunch,35,KES,Naivas,https://naivas.online/95739-home_default/spinach-bunch.jpg,https://naivas.online/vegetables/spinach-bunch
703,Sukumawiki Bunch,35,KES,Naivas,https://naivas.online/96463-home_default/sukuma-wiki-bunch.jpg,https://naivas.online/vegetables/sukuma-wiki-bunch
704,Green Maize Pc,40,KES,Naivas,https://naivas.online/95727-home_default/green-maize-pc.jpg,https://naivas.online/vegetables/green-maize-pc
705,Raddishs White Bunch,49,KES,Naivas,https://naivas.online/103753-home_default/raddishs-white-bunch.jpg,https://naivas.online/vegetables/raddishs-white-bunch
706,Fresh Chilli Serenade 50G,49,KES,Naivas,https://naivas.online/97043-home_default/fresh-chilli-serenade-50g.jpg,https://naivas.online/vegetables/fresh-chilli-serenade-50g
707,Fresh Chilli Finger Pack 50G,49,KES,Naivas,https://naivas.online/97023-home_default/fresh-chilli-finger-pack-50g.jpg,https://naivas.online/vegetables/fresh-chilli-finger-pack-50g
708,Fresh Chillies 100G,50,KES,Naivas,https://naivas.online/96464-home_default/fresh-chillies-100g.jpg,https://naivas.online/vegetables/fresh-chillies-100g
709,Oregano Herbs 50G,59,KES,Naivas,https://naivas.online/103775-home_default/oregano-herbs-50g.jpg,https://naivas.online/vegetables/oregano-herbs-50g
710,Thyme Herbs 50G,59,KES,Naivas,https://naivas.online/103766-home_default/thyme-herbs-50g.jpg,https://naivas.online/vegetables/thyme-herbs-50g
711,Chives Herbs 50G,59,KES,Naivas,https://naivas.online/103763-home_default/chives-herbs-50g.jpg,https://naivas.online/vegetables/chives-herbs-50g
712,Dill Herbs 50G,59,KES,Naivas,https://naivas.online/103762-home_default/dill-herbs-50g.jpg,https://naivas.online/vegetables/dill-herbs-50g
713,Parsley 50G,39,KES,Naivas,https://naivas.online/103759-home_default/parsley-50g.jpg,https://naivas.online/vegetables/parsley-50g
714,Basil Herbs 50G,59,KES,Naivas,https://naivas.online/103757-home_default/basil-herbs-50g.jpg,https://naivas.online/vegetables/basil-herbs-50g
715,Rosemary Herbs 50G,49,KES,Naivas,https://naivas.online/103756-home_default/rosemary-herbs-50g.jpg,https://naivas.online/vegetables/rosemary-herbs-50g
716,Fresh Assorted Herbs,59,KES,Naivas,https://naivas.online/96475-home_default/fresh-assorted-herbs.jpg,https://naivas.online/vegetables/fresh-assorted-herbs
717,Mint Fudina Bunch,39,KES,Naivas,https://naivas.online/92665-home_default/mint-fudina-bunch.jpg,https://naivas.online/vegetables/mint-fudina-bunch
718,French Beans 250G Pp,60,KES,Naivas,https://naivas.online/97026-home_default/french-beans-250g-pp.jpg,https://naivas.online/vegetables/french-beans-250g-pp
719,Fresh Butternut Wedges 200G,69,KES,Naivas,https://naivas.online/97056-home_default/fresh-butternut-wedges-200g.jpg,https://naivas.online/vegetables/fresh-butternut-wedges-200g
720,Baby Leeks,69,KES,Naivas,https://naivas.online/97039-home_default/baby-leeks.jpg,https://naivas.online/vegetables/baby-leeks
721,Stir Fry 250g,,KES,Naivas,https://naivas.online/92663-home_default/stirfry500g.jpg,https://naivas.online/vegetables/stirfry500g
722,Fresh Butternut Wedges 350G,79,KES,Naivas,https://naivas.online/97055-home_default/fresh-butternut-wedges-350g.jpg,https://naivas.online/vegetables/fresh-butternut-wedges-350g
723,Pok Choy,79,KES,Naivas,https://naivas.online/96591-home_default/pok-choy.jpg,https://naivas.online/vegetables/pok-choy
724,Watermelon P/Kg,85,KES,Naivas,https://naivas.online/95587-home_default/watermelon-p-kg.jpg,https://naivas.online/fruits/watermelon-p-kg
725,Spinach Italian 100G,89,KES,Naivas,https://naivas.online/96587-home_default/spinach-italian-100g.jpg,https://naivas.online/vegetables/spinach-italian-100g
726,French Beans 500G Pp,90,KES,Naivas,https://naivas.online/95692-home_default/french-beans-500g-pp.jpg,https://naivas.online/vegetables/french-beans-500g-pp
727,Fresh Coconut,95,KES,Naivas,https://naivas.online/95683-home_default/coconut-pc.jpg,https://naivas.online/fruits/coconut-pc
728,Salad 100G,99,KES,Naivas,https://naivas.online/103750-home_default/salad-100g.jpg,https://naivas.online/vegetables/salad-100g
729,Fresh Lettuce Cos Loose,99,KES,Naivas,https://naivas.online/97053-home_default/fresh-lettuce-cos-loose.jpg,https://naivas.online/vegetables/fresh-lettuce-cos-loose
730,Fresh Baby Corn 125G,99,KES,Naivas,https://naivas.online/96568-home_default/fresh-baby-corn-125g.jpg,https://naivas.online/vegetables/fresh-baby-corn-125g
731,Garden Rocket,99,KES,Naivas,https://naivas.online/96590-home_default/garden-rocket.jpg,https://naivas.online/vegetables/garden-rocket
732,Fresh Blond Crispy Loose,99,KES,Naivas,https://naivas.online/97014-home_default/fresh-blond-crispy-loose.jpg,https://naivas.online/vegetables/fresh-blond-crispy-loose
733,Ravaiya 350G,99,KES,Naivas,https://naivas.online/97235-home_default/ravaiya-350g.jpg,https://naivas.online/vegetables/ravaiya-350g
734,Mangoes Ngowe P/Kg,99,KES,Naivas,https://naivas.online/95678-home_default/mangoes-ngowe.jpg,https://naivas.online/fruits/mangoes-ngowe
735,Mangoes Apple P/Kg,99,KES,Naivas,https://naivas.online/95601-home_default/apple-mango-1kg.jpg,https://naivas.online/fruits/apple-mango-1kg
736,Kampala Bananas P/Kg,99,KES,Naivas,https://naivas.online/95590-home_default/kampala-bananas-kg.jpg,https://naivas.online/fruits/kampala-bananas-kg
737,Fresh Butternut Cubes 500G,99,KES,Naivas,https://naivas.online/95582-home_default/butternut-cubes-500g.jpg,https://naivas.online/vegetables/butternut-cubes-500g
738,Fresh Cabbage,99,KES,Naivas,https://naivas.online/95734-home_default/cabbage.jpg,https://naivas.online/vegetables/cabbage
739,Fresh Sugarsnaps 250G,100,KES,Naivas,https://naivas.online/97016-home_default/fresh-sugarsnaps-250g.jpg,https://naivas.online/vegetables/fresh-sugarsnaps-250g
740,Fresh Snowpeas 250G,100,KES,Naivas,https://naivas.online/97012-home_default/fresh-snowpeas-250g.jpg,https://naivas.online/vegetables/fresh-snowpeas-250g
741,Fresh French Beans 250G Trimmed,100,KES,Naivas,https://naivas.online/95701-home_default/french-beans-250g-trimmed.jpg,https://naivas.online/vegetables/french-beans-250g-trimmed
742,Pumpkin P/Kg,105,KES,Naivas,https://naivas.online/95742-home_default/pumpkin-1-kg.jpg,https://naivas.online/vegetables/pumpkin-1-kg
743,Fresh Lettuce,105,KES,Naivas,https://naivas.online/95736-home_default/lettuce.jpg,https://naivas.online/vegetables/lettuce
744,Pakchoi 150G,109,KES,Naivas,https://naivas.online/103754-home_default/pakchoi-150g.jpg,https://naivas.online/vegetables/pakchoi-150g
745,Potatoes White P/Kg,109,KES,Naivas,https://naivas.online/100842-home_default/potatoes-white-p-kg.jpg,https://naivas.online/vegetables/potatoes-white-p-kg
746,Mangoes Tommy P/Kg,,KES,Naivas,https://naivas.online/103785-home_default/mangoes-tommy-p-kg.jpg,https://naivas.online/fruits/mangoes-tommy-p-kg
747,Tender Stem Broccoli 250G,,KES,Naivas,https://naivas.online/95691-home_default/tender-stem-broccoli-250g.jpg,https://naivas.online/vegetables/tender-stem-broccoli-250g
748,Potatoes White P/Kg,109,KES,Naivas,https://naivas.online/95537-home_default/potatoes-white-p-kg.jpg,https://naivas.online/vegetables/potatoes-white-p-kg
749,Fresh Chinese 500G,110,KES,Naivas,https://naivas.online/97049-home_default/fresh-chinese-500g.jpg,https://naivas.online/vegetables/fresh-chinese-500g
750,Kiwi Fruits,115,KES,Naivas,https://naivas.online/95598-home_default/kiwi-60g.jpg,https://naivas.online/fruits/kiwi-60g
751,Butter Nut P/Kg,119,KES,Naivas,https://naivas.online/103755-home_default/butter-nut-p-kg.jpg,https://naivas.online/vegetables/butter-nut-p-kg
752,Fresh Tomatoes P/Kg,119,KES,Naivas,https://naivas.online/103630-home_default/tomatoes-p-kg.jpg,https://naivas.online/vegetables/tomatoes-p-kg
753,Fresh Health Mix (Baby Spinach Mix) 75G,119,KES,Naivas,https://naivas.online/103632-home_default/fresh-health-mix-75g.jpg,https://naivas.online/vegetables/fresh-health-mix-75g
754,Fresh Baby Courgette 200G,119,KES,Naivas,https://naivas.online/97035-home_default/fresh-baby-courgette-200g.jpg,https://naivas.online/vegetables/fresh-baby-courgette-200g
755,Fresh Mother Courgette 450G,119,KES,Naivas,https://naivas.online/97030-home_default/fresh-mother-courgette-450g.jpg,https://naivas.online/vegetables/fresh-mother-courgette-450g
756,Fresh Carrots Julienne 200G,119,KES,Naivas,https://naivas.online/97029-home_default/fresh-carrots-julienne-200g.jpg,https://naivas.online/vegetables/fresh-carrots-julienne-200g
757,Fresh Green Capsicum 500G,119,KES,Naivas,https://naivas.online/97019-home_default/fresh-green-capsicum-500g.jpg,https://naivas.online/vegetables/fresh-green-capsicum-500g
758,Fresh Baby Spinach 125G,119,KES,Naivas,https://naivas.online/96988-home_default/fresh-baby-spinach-125g.jpg,https://naivas.online/vegetables/fresh-baby-spinach-125g
759,Fresh Sweet Corn 500G,89,KES,Naivas,https://naivas.online/96474-home_default/fresh-sweet-corn-500g.jpg,https://naivas.online/vegetables/fresh-sweet-corn-500g
760,Fresh Avocado P/Kg,119,KES,Naivas,https://naivas.online/95586-home_default/avocado-p-kg.jpg,https://naivas.online/fruits/avocado-p-kg
761,Potatoes Red P/Kg,120,KES,Naivas,https://naivas.online/104387-home_default/potatoes-red-p-kg.jpg,https://naivas.online/vegetables/potatoes-red-p-kg
762,Normal Stir Fry 500G,120,KES,Naivas,https://naivas.online/103765-home_default/normal-stir-fry-500g.jpg,https://naivas.online/vegetables/normal-stir-fry-500g
763,Triple Pack 350G,120,KES,Naivas,https://naivas.online/103764-home_default/triple-pack-350g.jpg,https://naivas.online/vegetables/triple-pack-350g
764,French Beans P/Kg,120,KES,Naivas,https://naivas.online/103760-home_default/french-beans-p-kg.jpg,https://naivas.online/vegetables/french-beans-p-kg
765,Fresh Stir Fry 300G,120,KES,Naivas,https://naivas.online/97236-home_default/fresh-stir-fry-300g.jpg,https://naivas.online/vegetables/fresh-stir-fry-300g
766,Fresh Irio Mix 500G,120,KES,Naivas,https://naivas.online/97052-home_default/fresh-irio-mix-500g.jpg,https://naivas.online/vegetables/fresh-irio-mix-500g
767,Fresh Pineapple P/Kg,120,KES,Naivas,https://naivas.online/96495-home_default/fresh-pineapple-p-kg.jpg,https://naivas.online/fruits/fresh-pineapple-p-kg
768,Fresh Cherry Tomatoes 250G,120,KES,Naivas,https://naivas.online/95578-home_default/cherry-tomatoes-250g.jpg,https://naivas.online/vegetables/cherry-tomatoes-250g
769,Fresh Green Peas 250G,,KES,Naivas,https://naivas.online/95731-home_default/green-peas-250g.jpg,https://naivas.online/vegetables/green-peas-250g
770,Health Trio 200G,129,KES,Naivas,https://naivas.online/103772-home_default/health-trio-200g.jpg,https://naivas.online/vegetables/health-trio-200g
771,Fresh Sweet Salanova Mix Lettuce  75G,129,KES,Naivas,https://naivas.online/97063-home_default/fresh-sweet-salanova-mix-lettuce-75g.jpg,https://naivas.online/vegetables/fresh-sweet-salanova-mix-lettuce-75g
772,Fresh Sweet Crispy Mix Lettuce 75G,129,KES,Naivas,https://naivas.online/97061-home_default/fresh-sweet-crispy-mix-lettuce-75g.jpg,https://naivas.online/vegetables/fresh-sweet-crispy-mix-lettuce-75g
773,Crispy Mixed Leaf Pack 75Gm,129,KES,Naivas,https://naivas.online/97024-home_default/crispy-mixed-leaf-pack-75gm.jpg,https://naivas.online/vegetables/crispy-mixed-leaf-pack-75gm
774,Fresh Strawberry 125 g,129,KES,Naivas,https://naivas.online/97018-home_default/fresh-strawberry-125g.jpg,https://naivas.online/fruits/fresh-strawberry-125g
775,Fresh Sweet Stem Floret 250G,129,KES,Naivas,https://naivas.online/97229-home_default/fresh-sweet-stem-floret-250g.jpg,https://naivas.online/vegetables/fresh-sweet-stem-floret-250g
776,Fresh Pepper Per Pkt,129,KES,Naivas,https://naivas.online/96598-home_default/fresh-pepper-per-pkt.jpg,https://naivas.online/vegetables/fresh-pepper-per-pkt
777,Fresh Lettuce Iceberg Pack,129,KES,Naivas,https://naivas.online/96583-home_default/fresh-lettuce-iceberg-pack.jpg,https://naivas.online/vegetables/fresh-lettuce-iceberg-pack
778,Fresh Tomatoes P/Kg,129,KES,Naivas,https://naivas.online/103629-home_default/tomatoes-p-kg.jpg,https://naivas.online/vegetables/tomatoes-p-kg
779,Kol Mixed Vegetable 500 g,,KES,Naivas,https://naivas.online/92177-home_default/melon-sweet-1kg.jpg,https://naivas.online/vegetables/melon-sweet-1kg
780,Fresh Raspberry 125G,135,KES,Naivas,https://naivas.online/96989-home_default/fresh-raspberry-125g.jpg,https://naivas.online/fruits/fresh-raspberry-125g
781,Garlic 4Pack,135,KES,Naivas,https://naivas.online/95708-home_default/garlic-4pack.jpg,https://naivas.online/vegetables/garlic-4pack
782,Fresh Beans Halfcut 300G,139,KES,Naivas,https://naivas.online/97031-home_default/fresh-beans-halfcut-300g.jpg,https://naivas.online/vegetables/fresh-beans-halfcut-300g
783,Fresh Baby Spinach 250G,139,KES,Naivas,https://naivas.online/97013-home_default/fresh-baby-spinach-250g.jpg,https://naivas.online/vegetables/fresh-baby-spinach-250g
784,Fresh French Beans 500G Trimmed,139,KES,Naivas,https://naivas.online/95699-home_default/french-beans-500g-trimmed.jpg,https://naivas.online/vegetables/french-beans-500g-trimmed
785,Matoke,139,KES,Naivas,https://naivas.online/95705-home_default/matoke.jpg,https://naivas.online/vegetables/matoke
786,Fresh Cabbage Red P/Kg,139,KES,Naivas,https://naivas.online/95735-home_default/cabbage-red-1-kg.jpg,https://naivas.online/vegetables/cabbage-red-1-kg
787,Delmonte Gold Fruit Pineapple P/Kg,145,KES,Naivas,https://naivas.online/95979-home_default/delmonte-gold-f-pineapple-p-kg.jpg,https://naivas.online/fruits/delmonte-gold-f-pineapple-p-kg
788,Fresh Baby Corn Mix Veg 500G,149,KES,Naivas,https://naivas.online/97054-home_default/fresh-baby-corn-mix-veg-500g.jpg,https://naivas.online/vegetables/fresh-baby-corn-mix-veg-500g
789,Fresh Baby Kales 250G,149,KES,Naivas,https://naivas.online/97045-home_default/fresh-baby-kales-250g.jpg,https://naivas.online/vegetables/fresh-baby-kales-250g
790,Fresh Carrots Julienne 350G,149,KES,Naivas,https://naivas.online/97037-home_default/fresh-carrots-julienne-350g.jpg,https://naivas.online/vegetables/fresh-carrots-julienne-350g
791,Fresh Baby Corn 250G,149,KES,Naivas,https://naivas.online/96992-home_default/fresh-baby-corn-250g.jpg,https://naivas.online/vegetables/fresh-baby-corn-250g
792,Eggplant P/Kg,149,KES,Naivas,https://naivas.online/96596-home_default/eggplant-p-kg.jpg,https://naivas.online/vegetables/eggplant-p-kg
793,Fresh Salad Onion 200G,149,KES,Naivas,https://naivas.online/97231-home_default/fresh-salad-onion-200g.jpg,https://naivas.online/vegetables/fresh-salad-onion-200g
794,Fresh Cauliflower Florets 200G,149,KES,Naivas,https://naivas.online/95688-home_default/fresh-couliflower-florets-200g.jpg,https://naivas.online/vegetables/fresh-couliflower-florets-200g
795,Fresh Broccoli Florets 200G,149,KES,Naivas,https://naivas.online/95689-home_default/fresh-brocolli-florets-200g.jpg,https://naivas.online/vegetables/fresh-brocolli-florets-200g
796,Sweet Potatoes Red P/Kg,149,KES,Naivas,https://naivas.online/95696-home_default/red-sweet-potatoes-p-kg.jpg,https://naivas.online/vegetables/red-sweet-potatoes-p-kg
797,Gooseberry 250G,159,KES,Naivas,https://naivas.online/103777-home_default/gooseberry-250g.jpg,https://naivas.online/fruits/gooseberry-250g
798,Capsicum Mix 500G,159,KES,Naivas,https://naivas.online/103752-home_default/capsicum-mix-500g.jpg,https://naivas.online/vegetables/capsicum-mix-500g
799,Fresh Sweet Stem Broccoli 200G,159,KES,Naivas,https://naivas.online/97044-home_default/fresh-sweet-stem-broccoli-200g.jpg,https://naivas.online/vegetables/fresh-sweet-stem-broccoli-200g
800,Spring Onion 250G,159,KES,Naivas,https://naivas.online/92666-home_default/spring_onion_250g.jpg,https://naivas.online/vegetables/spring_onion_250g
801,Celery Stem Packed,169,KES,Naivas,https://naivas.online/103751-home_default/celery-stem-packed.jpg,https://naivas.online/vegetables/celery-stem-packed
802,Fresh Medley 150G,169,KES,Naivas,https://naivas.online/97067-home_default/fresh-medley-150g.jpg,https://naivas.online/vegetables/fresh-medley-150g
803,Fresh Whole Head Pakchoi 2Pcs,169,KES,Naivas,https://naivas.online/97032-home_default/fresh-whole-head-pakchoi-2pcs.jpg,https://naivas.online/vegetables/fresh-whole-head-pakchoi-2pcs
804,Fresh Lettuce Cos Pack (2Pcs),169,KES,Naivas,https://naivas.online/97022-home_default/fresh-lettuce-cos-pack-2pcs.jpg,https://naivas.online/vegetables/fresh-lettuce-cos-pack-2pcs
805,Fresh Blond Crispy 300G,169,KES,Naivas,https://naivas.online/97232-home_default/fresh-blond-crispy-300g.jpg,https://naivas.online/vegetables/fresh-blond-crispy-300g
806,Oriental Mix 200G,169,KES,Naivas,https://naivas.online/95690-home_default/oriental-mix-200g.jpg,https://naivas.online/vegetables/oriental-mix-200g
807,Sweet Potatoes White P/Kg,169,KES,Naivas,https://naivas.online/95723-home_default/white-sweet-potatoes-p-kg.jpg,https://naivas.online/vegetables/white-sweet-potatoes-p-kg
808,Tangerines Local P/Kg,179,KES,Naivas,https://naivas.online/103780-home_default/tangerines-local-p-kg.jpg,https://naivas.online/fruits/tangerines-local-p-kg
809,Fresh Butternut Medley 300G,179,KES,Naivas,https://naivas.online/97050-home_default/fresh-butternut-medley-300g.jpg,https://naivas.online/vegetables/fresh-butternut-medley-300g
810,Fresh Coleslaw Mix 200G,179,KES,Naivas,https://naivas.online/97048-home_default/fresh-coleslaw-mix-200g.jpg,https://naivas.online/vegetables/fresh-coleslaw-mix-200g
811,Fresh Crudite Veg Mix 300G,179,KES,Naivas,https://naivas.online/97046-home_default/fresh-crudite-veg-mix-300g.jpg,https://naivas.online/vegetables/fresh-crudite-veg-mix-300g
812,Fresh Avocado Twin Pack,179,KES,Naivas,https://naivas.online/97025-home_default/fresh-avocado-twin-pack.jpg,https://naivas.online/fruits/fresh-avocado-twin-pack
813,Fresh Cabbage Chinese P/Kg,179,KES,Naivas,https://naivas.online/96595-home_default/fresh-cabbage-chinese-p-kg.jpg,https://naivas.online/vegetables/fresh-cabbage-chinese-p-kg
814,Thorn Melon P/Kg,179,KES,Naivas,https://naivas.online/96609-home_default/thorn-melon-p-kg.jpg,https://naivas.online/fruits/thorn-melon-p-kg
815,Fresh Carrots P/Kg,99,KES,Naivas,https://naivas.online/95522-home_default/fresh-carrot-1-kg.jpg,https://naivas.online/vegetables/fresh-carrot-1-kg
816,Fresh Mixed Vegetables 500G,180,KES,Naivas,https://naivas.online/96477-home_default/fresh-mixed-vegetables-500g.jpg,https://naivas.online/vegetables/fresh-mixed-vegetables-500g
817,Fresh Stir Fry 500G,180,KES,Naivas,https://naivas.online/95698-home_default/stir-fry-500-g.jpg,https://naivas.online/vegetables/stir-fry-500-g
818,Fresh Tamarind 500G,180,KES,Naivas,https://naivas.online/92677-home_default/tamarind.jpg,https://naivas.online/fruits/tamarind
819,Fresh Traffic Light Peppers,189,KES,Naivas,https://naivas.online/97051-home_default/fresh-traffic-light-peppers.jpg,https://naivas.online/vegetables/fresh-traffic-light-peppers
820,Fresh Wild Rocket 100G,189,KES,Naivas,https://naivas.online/97020-home_default/fresh-wild-rocket-100g.jpg,https://naivas.online/vegetables/fresh-wild-rocket-100g
821,Fresh Orange Local P/Kg,189,KES,Naivas,https://naivas.online/96493-home_default/fresh-orange-local-p-kg.jpg,https://naivas.online/fruits/fresh-orange-local-p-kg
822,Pawpaw Sp P/Kg,189,KES,Naivas,https://naivas.online/95592-home_default/pawpaw-kg-sp.jpg,https://naivas.online/fruits/pawpaw-kg-sp
823,Fresh Stir Fry Medley Chilli 200G,199,KES,Naivas,https://naivas.online/97070-home_default/fresh-stir-fry-medley-chilli-200g.jpg,https://naivas.online/vegetables/fresh-stir-fry-medley-chilli-200g
824,Fresh Health Mix (Baby Spinach Mix) 150G,199,KES,Naivas,https://naivas.online/103631-home_default/fresh-health-mix-150g.jpg,https://naivas.online/vegetables/fresh-health-mix-150g
825,Fresh Crispy Mix 350G,199,KES,Naivas,https://naivas.online/97065-home_default/fresh-crispy-mix-350g.jpg,https://naivas.online/vegetables/fresh-crispy-mix-350g
826,Fresh Pepper Tender Veg Mix 350G,199,KES,Naivas,https://naivas.online/97060-home_default/fresh-pepper-tender-veg-mix-350g.jpg,https://naivas.online/vegetables/fresh-pepper-tender-veg-mix-350g
827,Fresh Baby Veg Assorted 200G,199,KES,Naivas,https://naivas.online/97059-home_default/fresh-baby-veg-assorted-200g.jpg,https://naivas.online/vegetables/fresh-baby-veg-assorted-200g
828,Fresh Sweet Crispy Mix Lettuce 150G,199,KES,Naivas,https://naivas.online/97057-home_default/fresh-sweet-crispy-mix-lettuce-150g.jpg,https://naivas.online/vegetables/fresh-sweet-crispy-mix-lettuce-150g
